district_id,regency_id,name
1410327,1410,BONEGUNU
1410328,1410,KAMBOWA
1410329,1410,KULISUSU
1410330,1410,"KULISUSU BARAT"
1410331,1410,"KULISUSU UTARA"
1410332,1410,"WAKORUMBA UTARA"
1410333,1410,BAULA
1410334,1410,IWOIMENDAA
1410335,1410,KOLAKA
1410336,1410,LATAMBAGA
1410337,1410,POLINGGONA
1410338,1410,POMALAA
1410339,1410,SAMATURU
1410340,1410,TANGGETADA
1410341,1410,TOARI
1410342,1410,WATUBANGGA
1410343,1410,WUNDULAKO
1410344,1410,AERE
1410345,1410,DANGIA
1410346,1410,LADONGI
1410347,1410,LALOLAE
1410348,1410,LAMBANDIA
1410349,1410,LOEA
1410350,1410,MOWEWE
1410351,1410,POLI-POLIA
1410352,1410,TINONDO
1410353,1410,TIRAWUTA
1410354,1410,UEESI
1410355,1410,ULUIWOI
1410356,1410,KATOI
1410357,1410,KODEOHA
1410358,1410,LAMBAI
1410359,1410,LASUSUA
1410360,1410,NGAPA
1410361,1410,PAKUE
1410362,1410,"PAKUE TENGAH"
1410363,1410,"PAKUE UTARA"
1410364,1410,POREHU
1410365,1410,"RANTE ANGIN"
1410366,1410,TIWU
1410367,1410,TOLALA
1410368,1410,WATUNOHU
1410369,1410,ABUKI
1410370,1410,AMONGGEDO
1410371,1410,ANGGABERI
1410372,1410,ANGGALOMOARE
1410373,1410,ASINUA
1410374,1410,BESULUTU
1410375,1410,BONDOALA
1410376,1410,KAPOIALA
1410377,1410,KONAWE
1410378,1410,LALONGGASUMEETO
1410379,1410,LAMBUYA
1410380,1410,LATOMA
1410381,1410,MELUHU
1410382,1410,MOROSI
1410383,1410,ONEMBUTE
1410384,1410,PADANGGUNI
1410385,1410,PONDIDAHA
1410386,1410,PURIALA
1410387,1410,ROUTA
1410388,1410,SAMPARA
1410389,1410,SOROPIA
1410390,1410,TONGAUNA
1410391,1410,UEPAI
1410392,1410,UNAAHA
1410393,1410,WAWOTOBI
1410394,1410,WONGGEDUKU
1410395,1410,"WONGGEDUKU BARAT"
1410396,1410,"WAWONII BARAT"
1410397,1410,"WAWONII SELATAN"
1410398,1410,"WAWONII TENGAH"
1410399,1410,"WAWONII TENGGARA"
1410400,1410,"WAWONII TIMUR"
1410401,1410,"WAWONII TIMUR LAUT"
1410402,1410,"WAWONII UTARA"
1410403,1410,ANDOOLO
1410404,1410,"ANDOOLO BARAT"
1410405,1410,ANGATA
1410406,1410,BAITO
1410407,1410,BASALA
1410408,1410,BENUA
1410409,1410,BUKE
1410410,1410,KOLONO
1410411,1410,"KOLONO TIMUR"
1410412,1410,KONDA
1410413,1410,LAEYA
1410414,1410,LAINEA
1410415,1410,LALEMBUU
1410416,1410,LANDONO
1410417,1410,LAONTI
1410418,1410,MORAMO
1410419,1410,"MORAMO UTARA"
1410420,1410,MOWILA
1410421,1410,PALANGGA
1410422,1410,"PALANGGA SELATAN"
1410423,1410,RANOMEETO
1410424,1410,"RANOMEETO BARAT"
1410425,1410,SABULAKOA
1410426,1410,TINANGGEA
1410427,1410,WOLASI
1410428,1410,ANDOWIA
1410429,1410,ASERA
1410430,1410,LANDAWE
1410431,1410,LANGGIKIMA
1410432,1410,LASOLO
1410433,1410,"LASOLO KEPULAUAN"
1410434,1410,LEMBO
1410435,1410,MOLAWE
1410436,1410,MOTUI
1410437,1410,OHEO
1410438,1410,SAWA
1410439,1410,WAWOLESEA
1410440,1410,WIWIRANO
1410441,1410,BATUPOARO
1410442,1410,BETOAMBARI
1410443,1410,BUNGI
1410444,1410,KOKALUKUNA
1410445,1410,LEA-LEA
1410446,1410,MURHUM
1410447,1410,"SORA WALIO"
1410448,1410,WOLIO
1410449,1410,ABELI
1410450,1410,BARUGA
1410451,1410,KADIA
1410452,1410,KAMBU
1410453,1410,KENDARI
1410454,1410,"KENDARI BARAT"
1410455,1410,MANDONGA
1410456,1410,POASIA
1410457,1410,PUUWATU
1410458,1410,WUA-WUA
1410459,1410,BATALAIWARU
1410460,1410,BATUKARA
1410461,1410,BONE
1410462,1410,DURUKA
1410463,1410,KABANGKA
1410464,1410,KABAWO
1410465,1410,KATOBU
1410466,1410,"KONTU KOWUNA"
1410467,1410,KONTUNAGA
1410468,1410,LASALEPA
1410469,1410,LOHIA
1410470,1410,MALIGANO
1410471,1410,MAROBO
1410472,1410,NAPABALANO
1410473,1410,"PASI KOLAGA"
1410474,1410,TONGKUNO
1410475,1410,"TONGKUNO SELATAN"
1410476,1410,TOWEA
1410477,1410,"WAKORUMBA SELATAN"
1410478,1410,WATOPUTE
1410479,1410,BARANGKA
1410480,1410,KUSAMBI
1410481,1410,LAWA
1410482,1410,MAGINTI
1410483,1410,"NAPANO KUSAMBI"
1410484,1410,SEWERGADI
1410485,1410,"TIWORO KEPULAUAN"
1410486,1410,"TIWORO SELATAN"
1410487,1410,"TIWORO TENGAH"
1410488,1410,"TIWORO UTARA"
1410489,1410,"WA DAGA"
1410490,1410,BINONGKO
1410491,1410,KALEDUPA
1410492,1410,"KALEDUPA SELATAN"
1410493,1410,"TOGO BINONGKO"
1410494,1410,TOMIA
1410495,1410,"TOMIA TIMUR"
1410496,1410,"WANGI WANGI SELATAN"
1410497,1410,WANGI-WANGI
1410498,1410,BINTAUNA
1410499,1410,"BOLANGITANG BARAT"
1410500,1410,"BOLANGITANG TIMUR"
1410501,1410,KAIDIPANG
1410502,1410,PINOGALUMAN
1410503,1410,SANGKUB
1410504,1410,BIARO
1410505,1410,"SIAU BARAT"
1410506,1410,"SIAU BARAT SELATAN"
1410507,1410,"SIAU BARAT UTARA"
1410508,1410,"SIAU TENGAH"
1410509,1410,"SIAU TIMUR"
1410510,1410,"SIAU TIMUR SELATAN"
1410511,1410,TAGULANDANG
1410512,1410,"TAGULANDANG SELATAN"
1410513,1410,"TAGULANDANG UTARA"
1410514,1410,BEO
1410515,1410,"BEO SELATAN"
1410516,1410,"BEO UTARA"
1410517,1410,DAMAU
1410518,1410,ESSANG
1410519,1410,"ESSANG SELATAN"
1410520,1410,GEMEH
1410521,1410,KABARUAN
1410522,1410,KALONGAN
1410523,1410,LIRUNG
1410524,1410,MELONGUANE
1410525,1410,"MELONGUANE TIMUR"
1410526,1410,MIANGAS
1410527,1410,MORONGE
1410528,1410,NANUSA
1410529,1410,PULUTAN
1410530,1410,RAINIS
1410531,1410,SALIBABU
1410532,1410,"TAMPAN' AMMA"
1410533,1410,"KOTAMOBAGU BARAT"
1410534,1410,"KOTAMOBAGU SELATAN"
1410535,1410,"KOTAMOBAGU TIMUR"
1410536,1410,"KOTAMOBAGU UTARA"
1410537,1410,ERIS
1410538,1410,KAKAS
1410539,1410,"KAKAS BARAT"
1410540,1410,KAWANGKOAN
1410541,1410,"KAWANGKOAN BARAT"
1410542,1410,"KAWANGKOAN UTARA"
1410543,1410,KOMBI
1410544,1410,"LANGOWAN BARAT"
1410545,1410,"LANGOWAN SELATAN"
1410546,1410,"LANGOWAN TIMUR"
1410547,1410,"LANGOWAN UTARA"
1410548,1410,"LEMBEAN TIMUR"
1410549,1410,MANDOLANG
1410550,1410,PINELENG
1410551,1410,REMBOKEN
1410552,1410,SONDER
1410553,1410,TOMBARIRI
1410554,1410,"TOMBARIRI TIMUR"
1410555,1410,TOMBULU
1410556,1410,TOMPASO
1410557,1410,"TOMPASO BARAT"
1410558,1410,"TONDANO BARAT"
1410559,1410,"TONDANO SELATAN"
1410560,1410,"TONDANO TIMUR"
1410561,1410,"TONDANO UTARA"
1410562,1410,BELANG
1410563,1410,PASAN
1410564,1410,PUSOMAEN
1410565,1410,RATAHAN
1410566,1410,"RATAHAN TIMUR"
1410567,1410,RATATOTOK
1410568,1410,"SILIAN RAYA"
1410569,1410,TOMBATU
1410570,1410,"TOMBATU TIMUR"
1410571,1410,"TOMBATU UTARA"
1410572,1410,TOULUAAN
1410573,1410,"TOULUAAN SELATAN"
1410574,1410,BARANGIN
1410575,1410,"LEMBAH SEGAR"
1410576,1410,SILUNGKANG
1410577,1410,TALAWI
1410578,1410,"AIR KUMBANG"
1410579,1410,"AIR SALEK"
1410580,1410,"BANYUASIN I"
1410581,1410,"BANYUASIN II"
1410582,1410,"BANYUASIN III"
1410583,1410,BETUNG
1410584,1410,"MAKARTI JAYA"
1410585,1410,"MUARA PADANG"
1410586,1410,"MUARA SUGIHAN"
1410587,1410,"MUARA TELANG"
1410588,1410,"PULAU RIMAU"
1410589,1410,RAMBUTAN
1410590,1410,"RANTAU BAYUR"
1410591,1410,SEMBAWA
1410592,1410,"SUAK TAPEH"
1410593,1410,"SUMBER MARGA TELANG"
1410594,1410,"TALANG KELAPA"
1410595,1410,"TANJUNG LAGO"
1410596,1410,"TUNGKAL ILIR"
1410597,1410,"LINTANG KANAN"
1410598,1410,"MUARA PINANG"
1410599,1410,"PASEMAH AIR KERUH"
1410600,1410,PENDOPO
1410601,1410,"PENDOPO BARAT"
1410602,1410,SALING
1410603,1410,"SIKAP DALAM"
1410604,1410,"ULU MUSI"
1410605,1410,"LUBUK LINGGAU BARAT I"
1410606,1410,"LUBUK LINGGAU BARAT II"
1410607,1410,"LUBUK LINGGAU SELATAN I"
1410608,1410,"LUBUK LINGGAU SELATAN II"
1410609,1410,"LUBUK LINGGAU TIMUR I"
1410610,1410,"LUBUK LINGGAU TIMUR II"
1410611,1410,"LUBUK LINGGAU UTARA I"
1410612,1410,"LUBUK LINGGAU UTARA II"
1410613,1410,"DEMPO SELATAN"
1410614,1410,"DEMPO TENGAH"
1410615,1410,"DEMPO UTARA"
1410616,1410,"PAGAR ALAM SELATAN"
1410617,1410,"PAGAR ALAM UTARA"
1410618,1410,"ALANG-ALANG LEBAR"
1410619,1410,"BUKIT KECIL"
1410620,1410,GANDUS
1410621,1410,"ILIR BARAT I"
1410622,1410,"ILIR BARAT II"
1410623,1410,"ILIR TIMUR I"
1410624,1410,"ILIR TIMUR II"
1410625,1410,"ILIR TIMUR III"
1410626,1410,JAKABARING
1410627,1410,KALIDONI
1410628,1410,KEMUNING
1410629,1410,KERTAPATI
1410630,1410,PLAJU
1410631,1410,SAKO
1410632,1410,"SEBERANG ULU I"
1410633,1410,"SEBERANG ULU II"
1410634,1410,"SEMATANG BORANG"
1410635,1410,SUKARAMI
1410636,1410,CAMBAI
1410637,1410,"PRABUMULIH BARAT"
1410638,1410,"PRABUMULIH SELATAN"
1410639,1410,"PRABUMULIH TIMUR"
1410640,1410,"PRABUMULIH UTARA"
1410641,1410,"RAMBANG KPK TENGAH"
1410642,1410,"GUMAY TALANG"
1410643,1410,"GUMAY ULU"
1410644,1410,JARAI
1410645,1410,"KIKIM BARAT"
1410646,1410,"KIKIM SELATAN"
1410647,1410,"KIKIM TENGAH"
1410648,1410,"KIKIM TIMUR"
1410649,1410,LAHAT
1410650,1410,"LAHAT SELATAN"
1410651,1410,"MERAPI BARAT"
1410652,1410,"MERAPI SELATAN"
1410653,1410,"MERAPI TIMUR"
1410654,1410,"MUARA PAYANG"
1410655,1410,"MULAK SEBINGKAI"
1410656,1410,"MULAK ULU"
1410657,1410,"PAGAR GUNUNG"
1410658,1410,"PAJAR BULAN"
1410659,1410,PSEKSU
1410660,1410,PULAUPINANG
1410661,1410,"SUKA MERINDU"
1410662,1410,"TANJUNG SAKTI PUMI"
1410663,1410,"TANJUNGSAKTI PUMU"
1410664,1410,TANJUNGTEBAT
1410665,1410,"BELINDA DARAT"
1410666,1410,BENAKAT
1410667,1410,GELUMBANG
1410668,1410,"GUNUNG MEGANG"
1410669,1410,KELEKAR
1410670,1410,"LAWANG KIDUL"
1410671,1410,LEMBAK
1410672,1410,LUBAI
1410673,1410,"LUBAI ULU"
1410674,1410,"MUARA BELIDA"
1410675,1410,"MUARA ENIM"
1410676,1410,RAMBANG
1410677,1410,"RAMBANG DANGKU"
1410678,1410,"SEMENDE DARAT LAUT"
1410679,1410,"SEMENDE DARAT TENGAH"
1410680,1410,"SEMENDE DARAT ULU"
1410681,1410,"SUNGAI ROTAN"
1410682,1410,"TANJUNG AGUNG"
1410683,1410,"UJAN MAS"
1410684,1410,"BABAT SUPAT"
1410685,1410,"BABAT TOMAN"
1410686,1410,"BATANG HARI LEKO"
1410687,1410,"BAYUNG LENCIR"
1410688,1410,KELUANG
1410689,1410,LAIS
1410690,1410,LALAN
1410691,1410,"LAWANG WETAN"
1410692,1410,"PLAKAT TINGGI"
1410693,1410,"SANGA DESA"
1410694,1410,SEKAYU
1410695,1410,"SUNGAI KERUH"
1410696,1410,"SUNGAI LILIN"
1410697,1410,"TUNGKAL JAYA"
1410698,1410,"BTS. ULU"
1410699,1410,JAYALOKA
1410700,1410,"MEGANG SAKTI"
1410701,1410,"MUARA BELITI"
1410702,1410,"MUARA KELINGI"
1410703,1410,"MUARA LAKITAN"
1410704,1410,SELANGIT
1410705,1410,"STL ULU TERAWAS"
1410706,1410,"SUKA KARYA"
1410707,1410,"SUMBER HARTA"
1410708,1410,"TIANG PUMPUNG KEPUNGUT"
1410709,1410,"TUAH NEGERI"
1410710,1410,TUGUMULYO
1410711,1410,"KARANG DAPO"
1410712,1410,"KARANG JAYA"
1410713,1410,NIBUNG
1410714,1410,"RAWAS ILIR"
1410715,1410,"RAWAS ULU"
1410716,1410,RUPIT
1410717,1410,"ULU RAWAS"
1410718,1410,INDRALAYA
1410719,1410,"INDRALAYA SELATAN"
1410720,1410,"INDRALAYA UTARA"
1410721,1410,"LUBUK KELIAT"
1410722,1410,"MUARA KUANG"
1410723,1410,PAYARAMAN
1410724,1410,PEMULUTAN
1410725,1410,"PEMULUTAN BARAT"
1410726,1410,"PEMULUTAN SELATAN"
1410727,1410,"RAMBANG KUANG"
1410728,1410,"RANTAU ALAI"
1410729,1410,"RANTAU PANJANG"
1410730,1410,"TANJUNG BATU"
1410731,1410,"AIR SUGIHAN"
1410732,1410,CENGAL
1410733,1410,JEJAWI
1410734,1410,"KAYU AGUNG"
1410735,1410,LEMPUING
1410736,1410,"LEMPUING JAYA"
1410737,1410,"MESUJI MAKMUR"
1410738,1410,"MESUJI RAYA"
1410739,1410,PAMPANGAN
1410740,1410,"PANGKALAN LAMPAM"
1410741,1410,PEDAMARAN
1410742,1410,"PEDAMARAN TIMUR"
1410743,1410,"SIRAH PULAU PADANG"
1410744,1410,"SUNGAI MENANG"
1410745,1410,"TANJUNG LUBUK"
1410746,1410,"TELUK GELAM"
1410747,1410,"TULUNG SELAPAN"
1410748,1410,"BATURAJA BARAT"
1410749,1410,"BATURAJA TIMUR"
1410750,1410,"KEDATON PENINJAUAN RAYA"
1410751,1410,LENGKITI
1410752,1410,"LUBUK BATANG"
1410753,1410,"LUBUK RAJA"
1410754,1410,"MUARA JAYA"
1410755,1410,PENGANDONAN
1410756,1410,PENINJAUAN
1410757,1410,"SEMIDANG AJI"
1410758,1410,"SINAR PENINJAUAN"
1410759,1410,"SOSOH BUAY RAYAP"
1410760,1410,"ULU OGAN"
1410761,1410,"BANDING AGUNG"
1410762,1410,"BUANA PEMACA"
1410763,1410,"BUAY PEMACA"
1410764,1410,"BUAY PEMATANG RIBU RANAU TENGAH"
1410765,1410,"BUAY RAWAN"
1410766,1410,"BUAY RUNJUNG"
1410767,1410,"BUAY SANDANG AJI"
1410768,1410,"KISAM ILIR"
1410769,1410,"KISAM TINGGI"
1410770,1410,"MEKAKAU ILIR"
1410771,1410,"MUARA DUA"
1410772,1410,"MUARA DUA KISAM"
1410773,1410,"PULAU BERINGIN"
1410774,1410,"RUNJUNG AGUNG"
1410775,1410,SIMPANG
1410776,1410,"SINDANG DANAU"
1410777,1410,"SUNGAI ARE"
1410778,1410,"TIGA DIHAJI"
1410779,1410,"WARKUK RANAU SELATAN"
1410780,1410,"BELITANG II"
1410781,1410,"BELITANG III"
1410782,1410,"BELITANG JAYA"
1410783,1410,"BELITANG MADANG RAYA"
1410784,1410,"BELITANG MULYA"
1410785,1410,"BUAY MADANG"
1410786,1410,"BUAY MADANG TIMUR"
1410787,1410,"BUAY PEMUKA BANGSA RAJA"
1410788,1410,"BUAY PEMUKA PELIUNG"
1410789,1410,CEMPAKA
1410790,1410,JAYAPURA
1410791,1410,"MADANG SUKU I"
1410792,1410,"MADANG SUKU II"
1410793,1410,"MADANG SUKU III"
1410794,1410,MARTAPURA
1410795,1410,"SEMENDAWAI BARAT"
1410796,1410,"SEMENDAWAI SUKU III"
1410797,1410,"SEMENDAWAI TIMUR"
1410798,1410,ABAB
1410799,1410,PENUKAL
1410800,1410,"PENUKAL UTARA"
1410801,1410,"TALANG UBI"
1410802,1410,"TANAH ABANG"
1410803,1410,"KOTA KISARAN BARAT"
1410804,1410,"KOTA KISARAN TIMUR"
1410805,1410,BRAMPU
1410806,1410,SILAHISABUNGAN
1410807,1410,"SILIMA PUNGGA PUNGA"
1410808,1410,TIGALINGGA
1410809,1410,NAMORAMBE
1410810,1410,SIBIRU-BIRU
1410811,1410,"STM HILIR"
1410812,1410,"STM HULU"
1410813,1410,BAKTIRAJA
1410814,1410,SIJAMAPOLANG
1410815,1410,TARABINTANG
1410816,1410,KUTABULUH
1410817,1410,TIGABINANGA
1410818,1410,GUNUNGSITOLI
1410819,1410,"GUNUNGSITOLI ALO'OA"
1410820,1410,"PADANGSIDIMPUAN ANGKOLA JULU"
1410821,1410,"PADANGSIDIMPUAN BATUNADUA"
1410822,1410,"PADANGSIDIMPUAN HUTAIMBARU"
1410823,1410,"PADANGSIDIMPUAN SELATAN"
1410824,1410,"PADANGSIDIMPUAN TENGGARA"
1410825,1410,"PADANGSIDIMPUAN UTARA"
1410826,1410,"SIANTAR BARAT"
1410827,1410,"SIANTAR MARIHAT"
1410828,1410,"SIANTAR MARIMBUN"
1410829,1410,"SIANTAR MARTOBA"
1410830,1410,"SIANTAR SELATAN"
1410831,1410,"SIANTAR SITALASARI"
1410832,1410,"SIANTAR TIMUR"
1410833,1410,"SIANTAR UTARA"
1410834,1410,"BILAH BARAT"
1410835,1410,"BILAH HILIR"
1410836,1410,"BILAH HULU"
1410837,1410,"PANAI HILIR"
1410838,1410,"PANAI HULU"
1410839,1410,"PANAI TENGAH"
1410840,1410,PANGKATAN
1410841,1410,"RANTAU SELATAN"
1410842,1410,"RANTAU UTARA"
1410843,1410,"KAMPUNG RAKYAT"
1410844,1410,KOTAPINANG
1410845,1410,SILANGKITANG
1410846,1410,"SUNGAI KANAN"
1410847,1410,TORGAMBA
1410848,1410,"AEK KUO"
1410849,1410,"AEK NATAS"
1410850,1410,"KUALUH HILIR"
1410851,1410,"KUALUH HULU"
1410852,1410,"KUALUH LEIDONG"
1410853,1410,"KUALUH SELATAN"
1410854,1410,MARBAU
1410855,1410,"NA IX - X"
1410856,1410,BAHOROK
1410857,1410,"SEI BINGEI"
1410858,1410,"PANYABUNGAN KOTA"
1410859,1410,HILISERANGKAI
1410860,1410,MA'U
1410861,1410,SOGAE'ADU
1410862,1410,SOMOLO-MOLO
1410863,1410,MORO'O
1410864,1410,"ULU MORO'O"
1410865,1410,HILISALAWA'AHE
1410866,1410,O'O'U
1410867,1410,SIDUA'ORI
1410868,1410,"ULU IDANOTAE"
1410869,1410,"ALASA TALUMUZOI"
1410870,1410,"HALONGONAN TIMUR"
1410871,1410,"PADANG BOLAK TENGGARA"
1410872,1410,"PERGETTENG GETTENG SENGKUT"
1410873,1410,"SITELU TALI URANG JEHE"
1410874,1410,"SITELU TALI URANG JULU"
1410875,1410,"BANDAR KHALIFAH"
1410876,1410,"SEI. RAMPAH"
1410877,1410,"SERBA JADI"
1410878,1410,"DOLOG MASAGAL"
1410879,1410,"HUTA BAYU RAJA"
1410880,1410,"PAMATANG SILIMA HUTA"
1410881,1410,"PANOMBEIAN PANE"
1410882,1410,"SILOU KAHEAN"
1410883,1410,"ANGKOLA BARAT"
1410884,1410,PINANGSORI
1410885,1410,"SUKA BANGUN"
1410886,1410,"ADIAN KOTING"
1410887,1410,"PURBA TUA"
1410888,1410,SIBORONG-BORONG
